StudentId,School,Class Period,Condition,Consent,Lunch Status,ELL,American Indian or Alaskan Native,Asian or Pacific Islander,Black,Hispanic,White,Two or More Races,6th Grade MSP Reading,6th Grade MSP Math,Student-Teacher Ratio,Learning Gain,Pre_TestVersion,Pre_1.A,Pre_1.B,Pre_1.C,Pre_1.D,Pre_1.E,Pre_1.F,Pre_2.A,Pre_2.B,Pre_3.A,Pre_3.B,Pre_3.C,Pre_3.D,Pre_3.E,Pre_3.F,Pre_3.G,Pre_3.H,Pre_3.I,Pre_3.J,Pre_4.A,Pre_4.B,Pre_5.A,Pre_5.B,Pre_TotalScore,Submitted to Teacher,Post_TestVersion,Post_1.A,Post_1.B,Post_1.C,Post_1.D,Post_1.E,Post_1.F,Post_2.A,Post_2.B,Post_3.A,Post_3.B,Post_3.C,Post_3.D,Post_3.E,Post_3.F,Post_3.G,Post_3.H,Post_3.I,Post_3.J,Post_4.A,Post_4.B,Post_5.A,Post_5.B,Post_TotalScore,Submitted to teacher
381,South Shore,4,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,0,A,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6,0.272727273,B,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.272727273
383,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,5,A,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5,0.227272727,B,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,10,0.454545455
384,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,-1,B,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,11,0.5,A,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,0.454545455
385,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,4,A,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,15,0.681818182,B,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,0.863636364
386,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,4,A,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.227272727,B,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,9,0.409090909
387,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,10,A,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0.227272727,B,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,15,0.681818182
388,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,10,B,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,7,0.318181818,A,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,17,0.772727273
389,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,8,B,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,9,0.409090909,A,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,17,0.772727273
390,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,7,A,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,0.363636364,B,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,15,0.681818182
391,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,0,B,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,14,0.636363636,A,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,14,0.636363636
392,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,0,B,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,12,0.545454545,A,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,12,0.545454545
393,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,1,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,19,0.863636364,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,20,0.909090909
395,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,-1,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,21,0.954545455
397,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,4,A,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5,0.227272727,B,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,9,0.409090909
398,South Shore,4,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,7,A,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8,0.363636364,B,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,15,0.681818182
399,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,3,B,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.272727273,A,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,9,0.409090909
400,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,1.5,B,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,10,0.454545455,A,1,0,1,0,0,1,1,0.5,0,0,1,1,1,1,0,0,0,0,1,1,1,0,11.5,0.522727273
401,South Shore,4,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,6,A,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.136363636,B,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,9,0.409090909
402,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,1,A,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,16,0.727272727,B,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,17,0.772727273
403,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,7,B,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.363636364,A,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,15,0.681818182
404,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,-2,B,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,16,0.727272727,A,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,14,0.636363636
472,South Shore,1,tablet,no,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,5,B,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,9,0.409090909,A,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,14,0.636363636
489,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,-1,B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.090909091,A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545
5301,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,13,A,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0.272727273,B,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,0.863636364
5302,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,4,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0.090909091,A,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0.272727273
5303,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,3,B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.090909091,A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,5,0.227272727
5304,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,NA,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,20,0.909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5305,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,-1,B,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,0.954545455,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,20,0.909090909
5306,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,7,A,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,12,0.545454545,B,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,19,0.863636364
5307,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,-4,B,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.181818182,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,2,A,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,18,0.818181818,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,20,0.909090909
5309,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,3,A,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,17,0.772727273,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,20,0.909090909
5310,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,10,B,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.227272727,A,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,15,0.681818182
5311,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,0,A,0,1,0,1,1,0,0,0,0,1,1,1,NA,10,0,0,0,0,1,1,1,0,19,0.863636364,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,19,0.863636364
5313,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,3,A,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,8,0.363636364,B,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,11,0.5
5314,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,8,B,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,13,0.590909091,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,21,0.954545455
5315,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,-1,B,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,11,0.5,A,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,10,0.454545455
5316,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,0,A,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,17,0.772727273,B,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,17,0.772727273
5317,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,-2,A,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,7,0.318181818,B,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0.227272727
5318,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,3,A,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,16,0.727272727,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,19,0.863636364
5319,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,14,A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0.181818182,B,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,18,0.818181818
5320,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,4,B,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0.272727273,A,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,10,0.454545455
5321,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,4,B,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,13,0.590909091,A,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,17,0.772727273
5322,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,-3,A,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,20,0.909090909,B,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,17,0.772727273
5323,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,7,B,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,12,0.545454545,A,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,19,0.863636364
5324,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,5,B,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,17,0.772727273,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1
5325,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,4,A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.090909091,B,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.272727273
5326,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,7,B,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.181818182,A,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,11,0.5
5327,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,2,B,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,5,0.227272727,A,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.318181818
5331,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,2,A,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,0.863636364,B,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,0.954545455
5312,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,18,0.818181818
444,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,15,A,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0.272727273,B,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,0.954545455
445,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,6,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,16,0.727272727,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1
446,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,4,A,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,18,0.818181818,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1
447,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,12,B,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,10,0.454545455,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1
448,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,6,B,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,16,0.727272727,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1
449,TAFA,2,tablet,NA,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,4,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,4,0.181818182,A,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,8,0.363636364
450,TAFA,2,tablet,NA,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,12,B,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,7,0.318181818,A,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,19,0.863636364
451,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,9,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0.136363636,B,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,12,0.545454545
452,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,10,A,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0.363636364,B,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18,0.818181818
454,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,3,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,19,0.863636364,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1
455,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,7,B,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,9,0.409090909,A,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,16,0.727272727
456,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,17,A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,18,0.818181818
457,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,2,B,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,8,0.363636364,A,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,10,0.454545455
458,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,11,B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0.181818182,A,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,15,0.681818182
459,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,12,A,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.136363636,B,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,15,0.681818182
460,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,-3,A,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,15,0.681818182,B,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,12,0.545454545
461,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,14,B,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0.318181818,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,21,0.954545455
462,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,12,A,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0.454545455,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1
463,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,10,A,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,10,0.454545455,B,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,0.909090909
464,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,11,B,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,0.363636364,A,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,19,0.863636364
465,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,7,A,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0.181818182,B,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,11,0.5
466,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,1,B,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0.227272727,A,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.272727273
467,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,6,A,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0.409090909,B,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,15,0.681818182
469,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,16,B,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.136363636,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,19,0.863636364
5201,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,9,A,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,7,0.318181818,B,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,16,0.727272727
5203,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,3,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,B,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0.181818182
5204,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,12,B,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,9,0.409090909,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,21,0.954545455
5205,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,2,B,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,6,0.272727273,A,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0.363636364
5206,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,6,A,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.136363636,B,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,9,0.409090909
